date,open,close,high,low,volume
2025-04-28,1552.0,1550.0,1555.0,1546.6,14660.0
2025-04-29,1550.0,1544.0,1552.54,1532.02,18922.0
2025-04-30,1549.99,1547.0,1566.66,1546.3,25754.0
2025-05-06,1559.0,1550.2,1559.0,1544.33,18300.0
2025-05-07,1570.0,1555.0,1570.0,1550.2,27462.0
2025-05-08,1553.0,1578.19,1592.78,1549.83,33481.0
2025-05-09,1578.99,1591.18,1597.45,1575.05,23672.0
2025-05-12,1598.0,1604.5,1618.93,1596.61,24735.0
2025-05-13,1608.92,1590.3,1608.92,1585.11,21258.0
2025-05-14,1590.0,1634.99,1645.0,1588.18,39460.0
2025-05-15,1634.8,1632.01,1643.59,1624.13,24733.0
2025-05-16,1633.99,1614.13,1636.99,1614.13,22935.0
2025-05-19,1596.0,1578.98,1600.0,1573.88,38063.0
2025-05-20,1580.0,1586.0,1594.8,1575.1,19522.0
2025-05-21,1585.0,1580.97,1595.94,1580.97,19795.0
2025-05-22,1580.99,1580.0,1584.99,1570.1,15090.0
2025-05-23,1575.2,1572.6,1587.9,1571.66,21537.0
2025-05-26,1570.0,1550.5,1574.63,1545.0,27087.0
2025-05-27,1551.0,1543.9,1558.6,1543.51,17752.0
2025-05-28,1543.99,1537.0,1546.46,1533.0,16266.0
2025-05-29,1540.0,1540.0,1555.0,1532.0,21860.0
2025-05-30,1540.15,1522.0,1545.0,1515.24,31239.0
2025-06-03,1508.01,1509.0,1519.0,1505.02,28979.0
2025-06-04,1510.5,1509.96,1523.0,1509.22,23008.0
2025-06-05,1514.0,1514.0,1516.0,1502.2,23214.0
2025-06-06,1513.8,1506.39,1518.97,1503.0,25023.0
2025-06-09,1505.02,1486.11,1508.7,1485.68,44959.0
2025-06-10,1486.0,1475.01,1492.0,1474.8,30492.0
2025-06-11,1476.8,1480.0,1494.0,1476.1,30893.0
2025-06-12,1480.0,1459.0,1483.87,1454.1,49904.0
2025-06-13,1444.41,1426.95,1449.97,1425.06,59113.0
2025-06-16,1401.2,1422.29,1425.04,1401.18,42888.0
2025-06-17,1420.0,1427.0,1427.0,1412.18,27232.0
2025-06-18,1440.0,1425.0,1443.44,1421.01,30761.0
2025-06-19,1426.0,1426.0,1433.67,1417.18,24501.0
2025-06-20,1423.58,1428.66,1441.14,1420.2,34816.0
2025-06-23,1420.0,1420.0,1433.0,1405.18,26723.0
2025-06-24,1423.35,1437.2,1451.68,1423.35,36312.0
2025-06-25,1439.11,1435.86,1449.2,1420.51,41050.0
2025-06-26,1415.0,1420.0,1428.0,1410.08,34860.0
2025-06-27,1420.01,1403.09,1423.0,1403.09,38250.0
2025-06-30,1403.5,1409.52,1413.23,1402.0,30457.0
2025-07-01,1409.0,1405.1,1411.94,1403.31,19878.0
2025-07-02,1409.5,1409.6,1414.8,1400.0,26218.0
2025-07-03,1412.0,1415.6,1422.69,1408.0,24413.0
2025-07-04,1415.7,1422.22,1431.89,1410.01,28767.0
2025-07-07,1422.28,1410.7,1423.5,1410.01,23855.0
2025-07-08,1410.71,1416.11,1420.0,1410.7,18674.0
2025-07-09,1415.0,1418.88,1429.97,1414.17,27745.0
2025-07-10,1418.97,1426.5,1436.18,1410.4,38725.0
2025-07-11,1423.16,1427.0,1458.0,1423.16,57243.0
2025-07-14,1430.0,1423.6,1434.98,1421.6,27781.0
2025-07-15,1420.98,1411.0,1422.93,1408.32,35406.0
2025-07-16,1410.01,1411.03,1417.49,1409.95,21286.0
2025-07-17,1413.98,1416.35,1423.01,1412.88,23106.0
2025-07-18,1420.0,1437.0,1437.81,1416.38,41823.0
2025-07-21,1436.99,1443.0,1446.8,1435.0,26203.0
2025-07-22,1444.0,1464.98,1466.6,1440.68,42119.0
2025-07-23,1469.0,1475.5,1495.0,1468.95,45045.0
2025-07-24,1476.0,1491.5,1499.0,1475.0,38804.0
2025-07-25,1491.4,1455.0,1491.4,1453.0,41911.0
2025-07-28,1453.0,1438.66,1454.99,1436.3,38586.0
2025-07-29,1439.6,1439.0,1448.79,1435.01,26304.0
2025-07-30,1444.0,1449.44,1457.16,1437.0,31868.0
2025-07-31,1443.0,1421.67,1444.87,1418.0,51798.0
2025-08-01,1421.87,1417.0,1425.96,1414.0,29636.0
2025-08-04,1415.0,1419.0,1419.8,1414.0,18688.0
2025-08-05,1421.0,1427.74,1429.94,1417.11,25342.0
2025-08-06,1429.0,1423.88,1429.0,1419.3,23699.0
2025-08-07,1423.88,1422.35,1427.7,1420.06,28001.0
2025-08-08,1423.05,1420.97,1426.5,1418.0,18655.0
2025-08-11,1423.5,1445.0,1451.99,1423.0,47159.0
2025-08-12,1449.0,1437.04,1465.07,1436.0,42019.0
2025-08-13,1425.0,1420.05,1433.68,1420.0,65528.0
2025-08-14,1420.94,1426.99,1447.51,1420.94,48129.0
2025-08-15,1426.01,1422.08,1428.66,1420.22,47582.0
2025-08-18,1426.99,1428.5,1436.64,1423.1,47378.0
2025-08-19,1433.5,1438.0,1446.66,1432.0,46372.0
